1,0,0.1,1.40334821065683,0.6796
2,0,-0.49,0.937602370180162,0.623
3,0,-0.78,0.703859831202549,0.5663
4,0,-3.29,0.72086559963293,0.5097
5,4.42,-4.8,0.281331129072638,0.4814
6,0,-5.745,0.86592147121946,0.4814
7,0,-3.005,0.985014473321764,0.4531
8,0,-2.12,0.954218812706238,0.4531
9,0,-4.385,0.653103799009785,0.4248
10,3.15,-6.755,0.653893392374428,0.3964
11,0,-2.995,1.29467757966129,0.4531
12,4,0.165,0.967388068655006,0.4814
13,0,-3.94,0.981397757269181,0.3964
14,3.67,-1.48,0.702982259974781,0.6796
15,12.97,2.475,0.647303479661064,0.7079
16,0,2.265,1.6285578362612,0.5947
17,0,2.345,1.2773421151382,0.5663
18,0,2.38,0.506890477148276,0.5947
19,0,2.42,0.342773487620483,0.5663
20,0,0.54,0.798873596112581,0.5097
21,0,-0.575,1.07256636271605,0.4814
22,0,-0.54,1.00029581338853,0.4531
23,0,-0.00499999999999989,0.753515681509243,0.4248
24,0,-5.945,0.963121331224757,0.4248
25,1,-6.475,0.557621817334359,0.4248
26,0,-3.455,0.871313323901445,0.3681
27,0,-4.705,0.974398616584069,0.3681
28,0,-3.485,0.811033494178765,0.3398
29,0,-4.365,0.724607698916735,0.3398
30,0,-6.775,0.692827664035345,0.3115
31,0,-7.63,0.587772398560007,0.3115
32,2.25,-7.925,0.633315302940012,0.2832
33,0,-7.665,0.664352748529212,0.2832
34,0,-8.25,0.717895913075082,0.2832
35,0,-5.49,0.819930085422759,0.2747
36,0,-5.505,1.02682063833434,0.2747
37,0,-5.555,0.926667409561551,0.2718
38,1.51,-5.23,0.840598286341234,0.2718
39,0,-3.365,1.32019045833783,0.269
40,0,-3.325,1.31847846161891,0.2662
41,0,-4.5,1.21344770548891,0.2633
42,0,-4.41,1.21887768094967,0.2633
43,0,-3.965,1.21921837677812,0.2605
44,0,-5.02,1.38735690098768,0.2577
45,0,-2.41,1.73468751096018,0.2549
46,0,-0.125,1.61587375465967,0.2633
47,6.48,-1.92,0.655529561930188,0.2747
48,0,-5.115,1.28903885806767,0.2577
49,0,-7.795,0.950022077219345,0.2407
50,0,-3.625,1.83132613360443,0.2435
51,0,0.114999999999999,2.79201889872875,0.2407
52,3.61,4.01,2.16003571290892,0.2407
53,8.02,5.1,1.5624306021736,0.3398
54,5.06,3.75,0.763524185960116,0.3681
55,0.99,5.1,1.07634401943943,0.3398
56,0,3.39,1.67233930992614,0.3115
57,0,-0.97,1.55243794567845,0.2775
58,0,-3.905,0.590549882876416,0.2577
59,0,-4.235,0.8145608665742,0.2464
60,1.25,-9.53,0.844968293049023,0.2435
61,0,-10.91,0.579766371721572,0.2294
62,1.17,-10.965,0.659371739300031,0.2237
63,0,-7.68,1.1497336134358,0.2209
64,0,-2.34,2.25017043732635,0.2322
65,3,2.395,2.0550086291406,0.2718
66,1.49,2.14,1.88179168121143,0.2605
67,0,3,1.98221870910255,0.2605
68,4.27,7.865,2.40894043307262,0.538
69,6.22,7.69,2.21780837137716,0.5097
70,0,3.27,2.47457995274574,0.3964
71,0,2.73,3.09276928169158,0.3681
72,0,-4.13,1.28789788839663,0.3115
73,0,-3.61,1.12858084335824,0.3115
74,20.39,-2.565,0.706307450704531,0.3398
75,0,0.76,1.26152470946541,0.3398
76,0,1.39,2.57060869855477,0.4248
77,0,4.29,2.79530560464889,0.9061
78,17.29,6.46,2.04323117697263,1.4725
79,0,3.16,2.60296763204096,0.9345
80,0,5.945,3.09188380715517,0.7929
81,15.89,7.29,1.99467326269606,9.741
82,28.19,5.23,2.37647765081467,4.1059
83,0,1.12,1.54324498132496,2.0954
84,0,4.765,2.69846256703483,1.6141
85,6.64,5.205,0.784654377315214,1.4442
86,0,3.335,1.60535783078445,1.1327
87,0,3.005,2.45984956229846,0.9345
88,0,6.02,3.01607501683608,0.8212
89,17.82,6.52,1.23164670486141,1.8972
90,6.06,7.895,0.907534436296746,1.4158
91,9.61,7.46,1.37340212133091,2.3786
92,14.55,4.29,1.10337297135825,2.3786
93,0,8.13,2.78557196921763,1.784
94,0,8.335,3.77327995695765,1.4158
95,7.99,10.455,2.8830243623884,1.5008
96,0,9.785,3.83400333512121,1.1327
97,0,9.405,3.69270865824654,0.9628
98,0,10.89,4.33803636865212,0.8495
99,0,12.475,3.48514709987756,0.9061
100,38.91,14.2,2.12278337346911,7.1358
101,9.91,11.67,3.08939545352872,3.0582
102,0,8.265,3.7005522344896,2.0388
103,0,11.325,3.71486619324805,1.6141
104,3.97,10.24,2.80894515036722,1.3592
105,18.04,9.965,2.17884355150584,3.5396
106,18.15,9.72,2.09245592207917,3.5679
107,0,5.645,1.90801169129832,2.1804
108,0,2.18,2.56911963012372,1.6424
109,0,7.705,4.26540049149585,1.3875
110,0,10.78,4.99169097185976,1.2176
111,0,13.54,5.42993370138651,1.0477
112,0,14.51,5.58389606168819,0.9345
113,0,12.665,5.52370851697754,0.8212
114,0,13.615,5.66311816277656,0.7646
115,0,13.62,5.11451656848523,0.7079
116,3.67,13.78,2.76839582360414,0.6513
117,0,9.615,2.98726299878236,0.623
118,8.49,9.235,1.14126067168075,0.8212
119,12.2,9.005,0.367551889583707,1.1327
120,15.27,10,0.99452998241002,1.784
121,5,11.06,1.38762906788476,1.6707
122,6.97,12.01,1.41162840319407,1.4158
123,0,14.56,4.16741756498914,1.2176
124,4.48,15.765,4.06491613209661,1.1044
125,0,17.68,5.64633615501235,0.9061
126,0,18.265,6.36383633142068,0.7929
127,0,19.57,6.54459135433883,0.7362
128,0,16.29,6.31826993293883,0.6796
129,0,12.175,4.42235300119923,0.623
130,0,8.145,3.54190459932855,0.5663
131,0,9.01,4.37626395079131,0.538
132,2,13.885,4.78775683938468,0.5663
133,15.99,16.595,2.05071709555434,1.8689
134,25.72,19.755,2.63099424030982,2.3786
135,5.04,18.31,3.30675126651113,1.5857
136,0,11.73,4.16984802587626,1.1044
137,0,11.655,4.71911692774564,0.9345
138,0,13.795,4.36584343842721,0.8212
139,8.47,15,2.50606343995182,0.8212
140,3.87,17.605,2.06838938338552,0.7079
141,4,17.875,2.67997688241529,0.6513
142,15.79,17.695,2.26185427649641,1.2176
143,9.29,17.79,3.5337822683679,0.7079
144,0,20.68,6.14575989136521,0.623
145,0,21.87,5.26331400405408,0.5947
146,0,20.35,4.86260125662919,0.5663
147,0,16.595,6.48801352461909,0.4814
148,0,14.815,5.42191596760603,0.4531
149,0,16.35,5.48059887147914,0.4248
150,0,19.15,5.37892764352628,0.4248
151,0,20.495,4.52050755944304,0.3964
152,8.37,22.065,2.73027544315718,0.4248
153,3.49,21.325,4.03942822770656,0.4248
154,4.28,22.595,2.91705018141759,0.4531
155,8.59,22.085,2.25359293376661,0.4814
156,7,19.515,3.86608721522741,0.3964
157,0,16.505,5.0528887926588,0.3115
158,0.55,16.87,4.5805208771966,0.3115
159,5.55,19.25,3.29779900381039,0.3115
160,14.83,22.2,4.33001934747702,0.3964
161,8.32,14.56,3.90850746596243,0.3398
162,7.5,13.5,2.93112907478915,0.3681
163,0,10.475,4.27387111966078,0.2832
164,0,12.575,4.62184729702202,0.2803
165,0,15.35,5.61890366977237,0.2633
166,0,17.85,6.33585533923178,0.2464
167,0,20.695,5.7999560927896,0.2633
168,11.25,18.45,3.82398997591635,0.3115
169,0,13.46,4.31238875223101,0.2379
170,0,15.865,5.12169285894797,0.2322
171,0,17.695,5.17953220706975,0.2237
172,2.98,18.335,3.53688208350706,0.2237
173,0,17.135,3.31698150081951,0.2095
174,0,18.885,5.46007170561808,0.2039
175,0,20.35,5.94347853710933,0.1954
176,0,22,5.65046591834439,0.1954
177,0,22.4,5.41241102311852,0.1897
178,0,22.48,5.9032564177529,0.1841
179,0,24.27,5.45641506219766,0.1841
180,0,23.74,6.1727424775146,0.1699
181,6.26,24.17,3.34098333607177,0.1897
182,11.47,22.165,3.06692815877591,0.2039
183,0,19.04,4.47348019290011,0.1642
184,0,21.905,4.68824687225857,0.1642
185,0,23.615,4.05471772980655,0.2039
186,1.88,21.985,3.95276628978466,0.218
187,0,23.565,5.21157889069999,0.1642
188,0.02,22.655,4.61437312541593,0.1586
189,0,17.925,5.92948215347361,0.1529
190,8.51,19.55,3.67097679988512,0.1954
191,8.28,19.405,3.05386819682489,0.1642
192,0,22.47,5.03532780959014,0.1529
193,0,22.825,5.55576383181915,0.1472
194,0,24.025,5.10340572668081,0.1416
195,0,21.2,5.96972455512696,0.1416
196,0,21.7,6.23629201121196,0.1416
197,0,23.84,6.26954746508041,0.1416
198,0,26.57,5.38084424918573,0.2633
199,18.48,26.675,4.41896219410547,0.3681
200,6.5,25.18,3.70514420826406,0.1699
201,0,24.82,5.07128831838047,0.1529
202,0,26.62,5.86036679218028,0.1472
203,0,27.98,6.20320493994191,0.1472
204,3.77,27.08,4.01018999443076,0.1416
205,15.02,23.855,2.92972378139091,0.1642
206,0,21.555,4.27111215248845,0.1472
207,0,21.67,5.52911145201255,0.1359
208,0,22.765,5.69306501285025,0.1359
209,0,24.025,5.17437719476108,0.1388
210,0,24.055,3.88619820920335,0.1472
211,8.55,23.57,1.90792615645599,0.2095
212,0,22.785,4.49204001675476,0.1529
213,0,22.74,4.96255841392457,0.1416
214,0,24,4.73947012942504,0.1416
215,0,24.785,4.4897987474731,0.1388
216,3.98,24.71,3.56652903777021,0.1472
217,0,24.875,4.21894082413809,0.1388
218,0,25.515,4.37327728741137,0.1303
219,0,26.415,4.69651430726756,0.1303
220,0,24.98,4.79196169103559,0.1246
221,0,26.405,5.17828864906879,0.1246
222,2.17,27.065,4.55770994689472,0.1303
223,0,25.27,4.96384686755679,0.2095
224,18.48,25.08,3.06150384276735,0.2633
225,20.37,24.665,3.09255390298976,0.2832
226,0,21.245,4.63916355005286,0.1472
227,0,21.625,4.73337241110459,0.1416
228,7.28,22.315,2.80810071137052,0.1472
229,5.27,18.765,2.65555694030909,0.1359
230,0,18.13,4.08750009261129,0.1303
231,2.96,18.59,2.80590080210342,0.1359
232,0,18.77,1.83402309040774,0.1388
233,0,22.565,4.41560080702341,0.1359
234,0,22.175,3.63399622272658,0.1303
235,0,18.985,4.09341689604605,0.1303
236,0,20.76,3.77846903525796,0.1303
237,0,22.215,4.9413319839259,0.1246
238,0,22.9,5.57696399916268,0.1246
239,0,23.52,5.69656239259265,0.1246
240,0,23.915,5.48014870273821,0.1218
241,0,24.575,5.16087316971974,0.1161
242,0,24.85,5.01150334628506,0.1133
243,0,25.085,4.80007818827689,0.1133
244,6.28,24.975,3.49811948745228,0.1189
245,0,25.15,4.51110128185168,0.1218
246,0,26.3,4.95811049689998,0.1274
247,11.75,23.705,4.1613065577736,0.1416
248,0,21.035,5.06877067241805,0.1133
249,9.65,22.235,3.40473381267729,0.1303
250,0,22.465,4.5144603822042,0.1161
251,0,21.655,4.77053456611289,0.1104
252,0,19.07,4.75163951085509,0.1076
253,0,19.83,5.07094033914977,0.1076
254,4.34,19.785,3.20412067256183,0.1048
255,0,15.675,4.8790818143361,0.0991
256,0,18.255,5.50387027093772,0.0991
257,0,20.9,5.33481718571455,0.0963
258,0,22.23,4.74563148445573,0.1048
259,0.71,20.455,3.45744983051475,0.1048
260,0,14.18,3.09114836594945,0.1019
261,0,17.575,2.65821585884059,0.1048
262,6.11,19.91,2.63828506261708,0.0991
263,0,16.64,4.28562726191082,0.0963
264,0,18.22,4.58233918484427,0.0963
265,0,20.255,4.1148106187914,0.0963
266,0,24.22,3.5022924473401,0.0963
267,0,23.89,3.58344295579614,0.0963
268,0,17.055,3.67838172259979,0.0934
269,5.51,16.52,1.67999014751325,0.0991
270,4.6,14.775,1.12803020700288,0.0906
271,0,10.64,3.37446468748606,0.0906
272,0,12.25,3.56108563079133,0.0906
273,0,14.69,3.95384717594202,0.0906
274,0,15.985,3.14759851422652,0.0906
275,0,15.4,3.69183313980773,0.0934
276,0,16.6,3.50264524372534,0.0934
277,5.16,13.7,2.04803495906779,0.0991
278,7.48,11.515,1.62400869436486,0.0963
279,0,8.37,2.19048600201042,0.0934
280,0,7.965,2.61442205090601,0.0878
281,2,9.45,2.7241024718599,0.0934
282,0,11.045,3.29812870134261,0.0963
283,0,13.61,3.75596920777957,0.1104
284,0,13.12,3.74816679196809,0.1104
285,1.3,9.515,1.07773460659606,0.1161
286,0,12.18,2.6552235581155,0.1104
287,0,7.63,1.29790169042224,0.1104
288,0,7.19,1.48620886443803,0.1104
289,0,9.465,2.03183104329712,0.1161
290,0,12.49,3.25765593169902,0.1161
291,0,14.795,3.92928164026882,0.1161
292,0,16.33,3.18878363642255,0.1218
293,4.52,14.02,1.55022121996005,0.1218
294,0,11.02,2.56562429353223,0.1218
295,0,9.6,1.60342639192719,0.1218
296,0,9.905,2.68070522280438,0.1218
297,0,6.16,2.56424445710398,0.1218
298,0,5.5,1.92949545769013,0.1218
299,12.54,6.55,1.223116293911,0.6796
300,41.37,5.875,0.69768400069363,0.2095
301,0,5.39,0.882919900183828,0.1416
302,3.06,6.78,0.863236599795462,0.1303
303,0,5.2,1.28374976537536,0.1246
304,0,3.365,1.68057692294699,0.1218
305,0,5,2.1130279961359,0.1218
306,0,7.435,1.91956727398738,0.1218
307,0,5.965,1.29627756327414,0.1218
308,0,3.15,1.80222894890379,0.1218
309,0,6.145,1.93869839340377,0.1246
310,0.72,8.095,1.43936326596612,0.1218
311,0,4.75,1.77332377596895,0.1218
312,0,7.1,2.03087542144985,0.1218
313,2.34,10.025,2.05364482056381,0.1246
314,0,7.12,2.02697711015354,0.1416
315,8.43,6.315,1.06103953688915,0.1303
316,0,2.555,0.724465643214093,0.1246
317,0,2.945,0.715401135442665,0.1218
318,0,4.37,1.44563796444076,0.1246
319,0,7.25,2.10266686989843,0.1246
320,0,8.835,1.63109360276339,0.1246
321,5.09,2.4,0.618378102596592,0.1218
322,0,-1.345,0.974082876615515,0.1303
323,27.87,-2.25,0.274631011030974,0.1699
324,0,-0.22,0.439955764158629,0.1416
325,0,-0.54,0.865505926183398,0.1416
326,0,-0.255,1.300189735679,0.1359
327,0,1.76,1.15776942987617,0.1529
328,0,1.47,1.13121153953756,0.1472
329,14.98,2.175,0.46617715458776,0.9628
330,20.1,3.29,0.361943097688773,0.4531
331,0,1.78,0.913623238306479,0.1954
332,0,0.735,0.572675870109913,0.1699
333,5,0.47,0.132985194258555,0.2633
334,0.05,1.545,0.211259478541579,0.1954
335,0.39,3.355,0.611988880727464,0.1529
336,0,5.515,1.46658664988674,0.1472
337,0,6.305,1.69157099507604,0.1529
338,7,5.015,1.46364831413143,0.1897
339,0,-2.385,0.72620779629288,0.1416
340,0,-2.54,0.881672768400855,0.1359
341,0,-0.56,1.16095916912782,0.1359
342,0,3.63,1.4129873408439,0.1416
343,2.39,9.275,1.29163330617746,0.1359
344,0,10.98,1.871287602072,0.1359
345,6,4.125,0.385525774382707,0.1472
346,0,-0.465,0.679682489504204,0.1303
347,0,-1.3,0.412099002236975,0.1303
348,0,2.74,1.11336388837191,0.1303
349,0,0.28,1.21949643217951,0.1218
350,0,-4.945,0.817202417964772,0.1218
351,6.78,-4.32,0.319505291163518,0.1246
352,0,-4.21,0.672187036183437,0.1218
353,0,-3.89,0.876395753133366,0.1218
354,0,-0.67,1.08849765863231,0.1246
355,0,-7.69,0.838801054693862,0.1104
356,0,-10.485,0.370295375079806,0.1104
357,0,-9.875,0.488303808176511,0.1104
358,0,-7.455,0.601357080210279,0.1104
359,0,-2.85,0.709288850329204,0.1161
360,4.58,-8.275,0.723297926462697,0.1104
361,0,-13.525,0.220115005308857,0.1076
362,0,-10.765,0.49560769739705,0.1076
363,0,-7.2,0.694650360082387,0.1104
364,0,-1.495,0.258601670521125,0.1161
365,0,0.47,0.405307607478904,0.1218
366,0,-0.515,0.327098275875304,0.1161
367,2.1,-6.325,0.306867967112893,0.1104
368,0.31,-4.13,0.448768634446786,0.1104
369,0,-6.375,0.621224871386727,0.1104
370,0,-10.37,0.664846980513909,0.1076
371,0,-12.205,0.216859278005278,0.0963
372,0,-8.87,0.50746758990294,0.0934
373,1.07,-6.425,0.698870763669822,0.0934
374,0,-9.05,0.691656247033482,0.0934
375,0,-12.605,0.385290209941438,0.0934
376,0,-10.605,0.382502844574805,0.0906
377,0,-11.705,0.337259608797256,0.0906
378,0,-14.65,0.230020936721414,0.0906
379,0,-14.19,0.27320953799133,0.0906
380,0,-10.73,0.530210402632146,0.0878
381,0.76,-5.3,0.572432107809703,0.0906
382,0,-3.245,0.566761330496135,0.0906
383,0,-4.66,0.802927138686162,0.0906
384,0,-6.775,0.490603381814013,0.0906
385,0,-2.495,0.789890149646765,0.0906
386,0,2.305,0.959824936994674,0.0934
387,0,0.5,1.02490976768975,0.0934
388,0,-0.83,1.09287738114613,0.0963
389,0,0.575,0.773122717263364,0.0991
390,0,0.82,0.302194284061503,0.1019
391,0,-1.005,1.26025393080357,0.1048
392,0,2.25,1.6817450963375,0.1161
393,0,4.3,1.27357080529701,0.1218
394,0,1.565,1.25363873993525,0.1218
395,0,-0.415,0.957030893650409,0.1104
396,0,-6.295,0.746622058282318,0.1076
397,0,-6.15,0.904362583469953,0.1019
398,0,-4.75,1.15723502424242,0.1076
399,30.15,-0.51,1.1586535588089,5.8333
400,10.27,-5.675,1.04195336480147,0.3964
401,0,-10.325,0.35128311953478,0.1699
402,0,-10.185,0.584894672050732,0.1303
403,0,-7.73,0.916247354032442,0.1161
404,0,-1.685,1.22157003242536,0.1104
405,0,-0.15,1.31432974685624,0.1048
406,6.39,-5.08,0.919744315715872,0.1076
407,0,-4.07,1.47297416623342,0.8212
408,32.21,2.5,2.25707051911671,17.9812
409,9.74,-2.18,2.12175205779294,0.9628
410,0,-9.975,0.727502872273405,0.538
411,0,-5,1.6051332790533,0.4248
412,0,-0.210000000000001,2.3703509141645,0.3398
413,0,2.755,2.75666482234369,0.3115
414,1,5.78,2.82609620760118,0.3398
415,0,9.515,2.60649122591612,0.3398
416,0,10.075,3.4060300008957,0.3964
417,27.64,8.99,1.30035915782242,4.2758
418,18.46,9.48,0.803320143046674,2.8883
419,0,9.37,0.852112038381343,1.6707
420,14.97,8.59,0.837468969333579,13.0257
421,40.46,4.9,1.33891375989129,6.3147
422,0,3.6,1.15675292782752,2.5485
423,0,3.36,0.467439584767187,1.5291
424,0,3.71,1.7404465879239,1.0477
425,0,5.325,2.5625604476495,0.8778
426,1,5.78,1.70734495127649,0.7362
427,0,3.555,0.93253849817273,0.6796
428,0,0.195,1.62209344784656,0.5947
429,0,-2.965,1.37007230665106,0.5097
430,10.02,-0.51,0.755379477338986,0.538
431,8.21,-0.555,0.456644844862919,0.5097
432,0,-1.215,1.20750615844578,0.4531
433,0,-0.00500000000000012,1.0508459796535,0.4531
434,0,2.355,0.934647375821525,0.5097
435,0,2.43,1.18430256566858,0.4814
436,0,1.91,1.48894513372901,0.4531
437,0,1.95,1.92005160086131,0.4531
438,0,5.16,2.97948597753724,0.4248
439,0,3.88,3.84470545474802,0.3964
440,0,1.29,1.9383414662272,0.3681
441,4.29,7.155,2.47074756042558,0.3964
442,0,-1.42,2.20884158537955,0.3681
443,0,-4.07,2.17834930276568,0.3398
444,0,-3.275,1.73421082297673,0.3115
445,0,-2.865,1.37446172348908,0.3115
446,2.42,-0.64,1.67190675558189,0.3115
447,0,0.43,2.67303368005268,0.2803
448,0,3.37,3.15711693247397,0.2718
449,0,3.985,3.16010740405751,0.2633
450,0,3.705,3.2159018726759,0.2549
451,0,3.765,3.97589135213897,0.2464
452,0,6.935,3.98003320779054,0.2464
453,0,6,4.05707228148741,0.2294
454,0,10.695,5.30671060451971,0.2294
455,0,14.465,4.61160113810858,0.2803
456,8.11,14.515,2.25931985030882,0.2718
457,0,13.51,4.9358698102656,0.2633
458,5,12.755,2.89158816138119,0.2633
459,0,12.25,5.040989924287,0.2294
460,3.11,17.39,3.93432174525141,0.2294
461,0.81,18.045,3.6880768674812,0.2464
462,4,9.01,2.42417423836627,0.2294
463,0,5.5,3.29999593692883,0.2152
464,0,10.865,4.50212928141165,0.2067
465,0,15.2,4.12140419587015,0.2237
466,0,10.495,4.37608697742516,0.2067
467,11,14.295,3.3310361996935,0.2294
468,13.19,15.56,2.86213449356438,0.5097
469,14,8.165,1.5544423105851,0.7362
470,9.17,7.75,1.1261688442736,1.1893
471,8.93,6.615,2.27653584694813,0.8778
472,0,5.53,3.74321613796251,0.7362
473,1.04,11.75,4.24845285846178,0.6796
474,0.74,14.79,3.26290292172868,0.5947
475,0,11.38,5.01111603714606,0.5097
476,0,9.45,2.40677343835862,0.4531
477,0,4.86,3.3244529980568,0.3964
478,0,6.325,3.56311419077108,0.3681
479,3.23,10.965,2.74283232875149,0.4814
480,9.92,11.54,1.60244184138707,0.4531
481,3.36,8.44,1.46161854542388,0.3681
482,0,7.96,2.02926394909631,0.3398
483,0,12.695,3.51961550146067,0.3115
484,0,15.115,4.71066519426232,0.3398
485,7.13,17.01,3.12877942730881,0.3964
486,4.72,14.57,3.2321676918299,0.3681
487,0,10.13,3.27460818826341,0.3398
488,3.92,10.71,2.30407314205064,0.3115
489,0,9.38,4.75483101334682,0.2832
490,0,12.895,5.80132636719834,0.2803
491,0,16.275,6.25948863194288,0.2718
492,0,15.83,4.46690196127011,0.2718
